,filename,ratio,weight,seed
3848,N-be75np-150,0.25,0.77222222,5
3849,N-be75eec-250,0.25,0.77222222,5
3850,N-be75np-250,0.25,0.77222222,5
3851,N-atp111,0.25,0.77222222,5
3852,N-atp134,0.25,0.77222222,5
3853,N-t1d200,0.25,0.77222222,6
3854,N-t1d500,0.25,0.77222222,6
3855,N-t2d200,0.25,0.77222222,6
3856,N-be75eec-150,0.25,0.77222222,6
3857,N-be75eec-250,0.25,0.77222222,6
3858,N-be75np-250,0.25,0.77222222,6
3859,N-atp134,0.25,0.77222222,6
3860,N-t1d200,0.25,0.77222222,7
3861,N-t1d500,0.25,0.77222222,7
3862,N-t2d200,0.25,0.77222222,7
3863,N-be75eec-150,0.25,0.77222222,7
3864,N-be75eec-250,0.25,0.77222222,7
3865,N-be75np-250,0.25,0.77222222,7
3866,N-t1d150,0.25,0.77222222,8
3867,N-t1d200,0.25,0.77222222,8
3868,N-t1d500,0.25,0.77222222,8
3869,N-t2d150,0.25,0.77222222,8
3870,N-t2d200,0.25,0.77222222,8
3871,N-be75eec-150,0.25,0.77222222,8
3872,N-be75eec-250,0.25,0.77222222,8
3873,N-be75np-250,0.25,0.77222222,8
3874,N-t1d200,0.25,0.77222222,9
3875,N-t1d500,0.25,0.77222222,9
3876,N-t2d200,0.25,0.77222222,9
3877,N-be75eec-150,0.25,0.77222222,9
3878,N-be75eec-250,0.25,0.77222222,9
3879,N-be75np-250,0.25,0.77222222,9
3880,N-t1d100,0.25,0.60888889,0
3881,N-t1d150,0.25,0.60888889,0
3882,N-t1d200,0.25,0.60888889,0
3883,N-t1d500,0.25,0.60888889,0
3884,N-t2d150,0.25,0.60888889,0
3885,N-t2d200,0.25,0.60888889,0
3886,N-p50-01,0.25,0.60888889,0
3887,N-p50-02,0.25,0.60888889,0
3888,N-be75eec-150,0.25,0.60888889,0
3889,N-be75np-150,0.25,0.60888889,0
3890,N-be75eec-250,0.25,0.60888889,0
3891,N-be75np-250,0.25,0.60888889,0
3892,N-atp111,0.25,0.60888889,0
3893,N-atp134,0.25,0.60888889,0
3894,tho30,0.25,0.60888889,0
3895,kra32,0.25,0.60888889,0
3896,nug30,0.25,0.60888889,0
3897,nug12,0.25,0.60888889,0
3898,rec05,0.25,0.60888889,0
3899,rec13,0.25,0.60888889,0
3900,rec19,0.25,0.60888889,0
3901,rec31,0.25,0.60888889,0
3902,N-t1d100,0.25,0.60888889,1
3903,N-t1d150,0.25,0.60888889,1
3904,N-t1d200,0.25,0.60888889,1
3905,N-t1d500,0.25,0.60888889,1
3906,N-t2d150,0.25,0.60888889,1
3907,N-t2d200,0.25,0.60888889,1
3908,N-p50-01,0.25,0.60888889,1
3909,N-p50-02,0.25,0.60888889,1
3910,N-be75eec-150,0.25,0.60888889,1
3911,N-be75np-150,0.25,0.60888889,1
3912,N-be75eec-250,0.25,0.60888889,1
3913,N-be75np-250,0.25,0.60888889,1
3914,N-atp111,0.25,0.60888889,1
3915,N-atp134,0.25,0.60888889,1
3916,tho30,0.25,0.60888889,1
3917,kra32,0.25,0.60888889,1
3918,nug30,0.25,0.60888889,1
3919,nug12,0.25,0.60888889,1
3920,rec05,0.25,0.60888889,1
3921,rec13,0.25,0.60888889,1
3922,rec19,0.25,0.60888889,1
3923,rec31,0.25,0.60888889,1
3924,N-t1d100,0.25,0.60888889,2
3925,N-t1d150,0.25,0.60888889,2
3926,N-t1d200,0.25,0.60888889,2
3927,N-t1d500,0.25,0.60888889,2
3928,N-t2d150,0.25,0.60888889,2
3929,N-t2d200,0.25,0.60888889,2
3930,N-p50-01,0.25,0.60888889,2
3931,N-p50-02,0.25,0.60888889,2
3932,N-be75eec-150,0.25,0.60888889,2
3933,N-be75np-150,0.25,0.60888889,2
3934,N-be75eec-250,0.25,0.60888889,2
3935,N-be75np-250,0.25,0.60888889,2
3936,N-atp111,0.25,0.60888889,2
3937,N-atp134,0.25,0.60888889,2
3938,tho30,0.25,0.60888889,2
3939,kra32,0.25,0.60888889,2
3940,nug30,0.25,0.60888889,2
3941,nug12,0.25,0.60888889,2
3942,rec05,0.25,0.60888889,2
3943,rec13,0.25,0.60888889,2
3944,rec19,0.25,0.60888889,2
3945,rec31,0.25,0.60888889,2
3946,N-t1d100,0.25,0.60888889,3
3947,N-t1d150,0.25,0.60888889,3
3948,N-t1d200,0.25,0.60888889,3
3949,N-t1d500,0.25,0.60888889,3
3950,N-t2d150,0.25,0.60888889,3
3951,N-t2d200,0.25,0.60888889,3
3952,N-p50-01,0.25,0.60888889,3
3953,N-p50-02,0.25,0.60888889,3
3954,N-be75eec-150,0.25,0.60888889,3
3955,N-be75np-150,0.25,0.60888889,3
3956,N-be75eec-250,0.25,0.60888889,3
3957,N-be75np-250,0.25,0.60888889,3
3958,N-atp111,0.25,0.60888889,3
3959,N-atp134,0.25,0.60888889,3
3960,tho30,0.25,0.60888889,3
3961,kra32,0.25,0.60888889,3
3962,nug30,0.25,0.60888889,3
3963,nug12,0.25,0.60888889,3
3964,rec05,0.25,0.60888889,3
3965,rec13,0.25,0.60888889,3
3966,rec19,0.25,0.60888889,3
3967,rec31,0.25,0.60888889,3
3968,N-t1d100,0.25,0.60888889,4
3969,N-t1d150,0.25,0.60888889,4
3970,N-t1d200,0.25,0.60888889,4
3971,N-t1d500,0.25,0.60888889,4
3972,N-t2d150,0.25,0.60888889,4
3973,N-t2d200,0.25,0.60888889,4
3974,N-p50-01,0.25,0.60888889,4
3975,N-p50-02,0.25,0.60888889,4
3976,N-be75eec-150,0.25,0.60888889,4
3977,N-be75np-150,0.25,0.60888889,4
3978,N-be75eec-250,0.25,0.60888889,4
3979,N-be75np-250,0.25,0.60888889,4
3980,N-atp111,0.25,0.60888889,4
3981,N-atp134,0.25,0.60888889,4
3982,tho30,0.25,0.60888889,4
3983,kra32,0.25,0.60888889,4
3984,nug30,0.25,0.60888889,4
3985,nug12,0.25,0.60888889,4
3986,rec05,0.25,0.60888889,4
3987,rec13,0.25,0.60888889,4
3988,rec19,0.25,0.60888889,4
3989,rec31,0.25,0.60888889,4
3990,N-t1d100,0.25,0.60888889,5
3991,N-t1d150,0.25,0.60888889,5
3992,N-t1d200,0.25,0.60888889,5
3993,N-t1d500,0.25,0.60888889,5
3994,N-t2d150,0.25,0.60888889,5
3995,N-t2d200,0.25,0.60888889,5
3996,N-p50-01,0.25,0.60888889,5
3997,N-p50-02,0.25,0.60888889,5
3998,N-be75eec-150,0.25,0.60888889,5
3999,N-be75np-150,0.25,0.60888889,5
4000,N-be75eec-250,0.25,0.60888889,5
4001,N-be75np-250,0.25,0.60888889,5
4002,N-atp111,0.25,0.60888889,5
4003,N-atp134,0.25,0.60888889,5
4004,tho30,0.25,0.60888889,5
4005,kra32,0.25,0.60888889,5
4006,nug30,0.25,0.60888889,5
4007,nug12,0.25,0.60888889,5
4008,rec05,0.25,0.60888889,5
4009,rec13,0.25,0.60888889,5
4010,rec19,0.25,0.60888889,5
4011,rec31,0.25,0.60888889,5
4012,N-t1d100,0.25,0.60888889,6
4013,N-t1d150,0.25,0.60888889,6
4014,N-t1d200,0.25,0.60888889,6
4015,N-t1d500,0.25,0.60888889,6
4016,N-t2d150,0.25,0.60888889,6
4017,N-t2d200,0.25,0.60888889,6
4018,N-p50-01,0.25,0.60888889,6
4019,N-p50-02,0.25,0.60888889,6
4020,N-be75eec-150,0.25,0.60888889,6
4021,N-be75np-150,0.25,0.60888889,6
4022,N-be75eec-250,0.25,0.60888889,6
4023,N-be75np-250,0.25,0.60888889,6
4024,N-atp111,0.25,0.60888889,6
4025,N-atp134,0.25,0.60888889,6
4026,tho30,0.25,0.60888889,6
4027,kra32,0.25,0.60888889,6
4028,nug30,0.25,0.60888889,6
4029,nug12,0.25,0.60888889,6
4030,rec05,0.25,0.60888889,6
4031,rec13,0.25,0.60888889,6
4032,rec19,0.25,0.60888889,6
4033,rec31,0.25,0.60888889,6
4034,N-t1d100,0.25,0.60888889,7
4035,N-t1d150,0.25,0.60888889,7
4036,N-t1d200,0.25,0.60888889,7
4037,N-t1d500,0.25,0.60888889,7
4038,N-t2d150,0.25,0.60888889,7
4039,N-t2d200,0.25,0.60888889,7
4040,N-p50-01,0.25,0.60888889,7
4041,N-p50-02,0.25,0.60888889,7
4042,N-be75eec-150,0.25,0.60888889,7
4043,N-be75np-150,0.25,0.60888889,7
4044,N-be75eec-250,0.25,0.60888889,7
4045,N-be75np-250,0.25,0.60888889,7
4046,N-atp111,0.25,0.60888889,7
4047,N-atp134,0.25,0.60888889,7
4048,tho30,0.25,0.60888889,7
4049,kra32,0.25,0.60888889,7
4050,nug30,0.25,0.60888889,7
4051,nug12,0.25,0.60888889,7
4052,rec05,0.25,0.60888889,7
4053,rec13,0.25,0.60888889,7
4054,rec19,0.25,0.60888889,7
4055,rec31,0.25,0.60888889,7
4056,N-t1d100,0.25,0.60888889,8
4057,N-t1d150,0.25,0.60888889,8
4058,N-t1d200,0.25,0.60888889,8
4059,N-t1d500,0.25,0.60888889,8
4060,N-t2d150,0.25,0.60888889,8
4061,N-t2d200,0.25,0.60888889,8
4062,N-p50-01,0.25,0.60888889,8
4063,N-p50-02,0.25,0.60888889,8
4064,N-be75eec-150,0.25,0.60888889,8
4065,N-be75np-150,0.25,0.60888889,8
4066,N-be75eec-250,0.25,0.60888889,8
4067,N-be75np-250,0.25,0.60888889,8
4068,N-atp111,0.25,0.60888889,8
4069,N-atp134,0.25,0.60888889,8
4070,tho30,0.25,0.60888889,8
4071,kra32,0.25,0.60888889,8
4072,nug30,0.25,0.60888889,8
4073,nug12,0.25,0.60888889,8
4074,rec05,0.25,0.60888889,8
4075,rec13,0.25,0.60888889,8
4076,rec19,0.25,0.60888889,8
4077,rec31,0.25,0.60888889,8
4078,N-t1d100,0.25,0.60888889,9
4079,N-t1d150,0.25,0.60888889,9
4080,N-t1d200,0.25,0.60888889,9
4081,N-t1d500,0.25,0.60888889,9
4082,N-t2d150,0.25,0.60888889,9
4083,N-t2d200,0.25,0.60888889,9
4084,N-p50-01,0.25,0.60888889,9
4085,N-p50-02,0.25,0.60888889,9
4086,N-be75eec-150,0.25,0.60888889,9
4087,N-be75np-150,0.25,0.60888889,9
4088,N-be75eec-250,0.25,0.60888889,9
4089,N-be75np-250,0.25,0.60888889,9
4090,N-atp111,0.25,0.60888889,9
4091,N-atp134,0.25,0.60888889,9
4092,tho30,0.25,0.60888889,9
4093,kra32,0.25,0.60888889,9
4094,nug30,0.25,0.60888889,9
4095,nug12,0.25,0.60888889,9
4096,rec05,0.25,0.60888889,9
4097,rec13,0.25,0.60888889,9
4098,rec19,0.25,0.60888889,9
4099,rec31,0.25,0.60888889,9
4100,N-t1d100,0.25,0.55444444,0
4101,N-t1d150,0.25,0.55444444,0
4102,N-t1d200,0.25,0.55444444,0
4103,N-t1d500,0.25,0.55444444,0
4104,N-t2d150,0.25,0.55444444,0
4105,N-t2d200,0.25,0.55444444,0
4106,N-p50-01,0.25,0.55444444,0
4107,N-p50-02,0.25,0.55444444,0
4108,N-be75eec-150,0.25,0.55444444,0
4109,N-be75np-150,0.25,0.55444444,0
4110,N-be75eec-250,0.25,0.55444444,0
4111,N-be75np-250,0.25,0.55444444,0
4112,N-atp111,0.25,0.55444444,0
4113,N-atp134,0.25,0.55444444,0
4114,tho30,0.25,0.55444444,0
4115,kra32,0.25,0.55444444,0
4116,nug30,0.25,0.55444444,0
4117,nug12,0.25,0.55444444,0
4118,rec05,0.25,0.55444444,0
4119,rec13,0.25,0.55444444,0
4120,rec19,0.25,0.55444444,0
4121,rec31,0.25,0.55444444,0
4122,N-t1d100,0.25,0.55444444,1
4123,N-t1d150,0.25,0.55444444,1
4124,N-t1d200,0.25,0.55444444,1
4125,N-t1d500,0.25,0.55444444,1
4126,N-t2d150,0.25,0.55444444,1
4127,N-t2d200,0.25,0.55444444,1
4128,N-p50-01,0.25,0.55444444,1
4129,N-p50-02,0.25,0.55444444,1
4130,N-be75eec-150,0.25,0.55444444,1
4131,N-be75np-150,0.25,0.55444444,1
4132,N-be75eec-250,0.25,0.55444444,1
4133,N-be75np-250,0.25,0.55444444,1
4134,N-atp111,0.25,0.55444444,1
4135,N-atp134,0.25,0.55444444,1
4136,tho30,0.25,0.55444444,1
4137,kra32,0.25,0.55444444,1
4138,nug30,0.25,0.55444444,1
4139,nug12,0.25,0.55444444,1
4140,rec05,0.25,0.55444444,1
4141,rec13,0.25,0.55444444,1
4142,rec19,0.25,0.55444444,1
4143,rec31,0.25,0.55444444,1
4144,N-t1d100,0.25,0.55444444,2
4145,N-t1d150,0.25,0.55444444,2
4146,N-t1d200,0.25,0.55444444,2
4147,N-t1d500,0.25,0.55444444,2
4148,N-t2d150,0.25,0.55444444,2
4149,N-t2d200,0.25,0.55444444,2
4150,N-p50-01,0.25,0.55444444,2
4151,N-p50-02,0.25,0.55444444,2
4152,N-be75eec-150,0.25,0.55444444,2
4153,N-be75np-150,0.25,0.55444444,2
4154,N-be75eec-250,0.25,0.55444444,2
4155,N-be75np-250,0.25,0.55444444,2
4156,N-atp111,0.25,0.55444444,2
4157,N-atp134,0.25,0.55444444,2
4158,tho30,0.25,0.55444444,2
4159,kra32,0.25,0.55444444,2
4160,nug30,0.25,0.55444444,2
4161,nug12,0.25,0.55444444,2
4162,rec05,0.25,0.55444444,2
4163,rec13,0.25,0.55444444,2
4164,rec19,0.25,0.55444444,2
4165,rec31,0.25,0.55444444,2
4166,N-t1d100,0.25,0.55444444,3
4167,N-t1d150,0.25,0.55444444,3
4168,N-t1d200,0.25,0.55444444,3
4169,N-t1d500,0.25,0.55444444,3
4170,N-t2d150,0.25,0.55444444,3
4171,N-t2d200,0.25,0.55444444,3
4172,N-p50-01,0.25,0.55444444,3
4173,N-p50-02,0.25,0.55444444,3
4174,N-be75eec-150,0.25,0.55444444,3
4175,N-be75np-150,0.25,0.55444444,3
4176,N-be75eec-250,0.25,0.55444444,3
4177,N-be75np-250,0.25,0.55444444,3
4178,N-atp111,0.25,0.55444444,3
4179,N-atp134,0.25,0.55444444,3
4180,tho30,0.25,0.55444444,3
4181,kra32,0.25,0.55444444,3
4182,nug30,0.25,0.55444444,3
4183,nug12,0.25,0.55444444,3
4184,rec05,0.25,0.55444444,3
4185,rec13,0.25,0.55444444,3
4186,rec19,0.25,0.55444444,3
4187,rec31,0.25,0.55444444,3
4188,N-t1d100,0.25,0.55444444,4
4189,N-t1d150,0.25,0.55444444,4
4190,N-t1d200,0.25,0.55444444,4
4191,N-t1d500,0.25,0.55444444,4
4192,N-t2d150,0.25,0.55444444,4
4193,N-t2d200,0.25,0.55444444,4
4194,N-p50-01,0.25,0.55444444,4
4195,N-p50-02,0.25,0.55444444,4
4196,N-be75eec-150,0.25,0.55444444,4
4197,N-be75np-150,0.25,0.55444444,4
4198,N-be75eec-250,0.25,0.55444444,4
4199,N-be75np-250,0.25,0.55444444,4
4200,N-atp111,0.25,0.55444444,4
4201,N-atp134,0.25,0.55444444,4
4202,tho30,0.25,0.55444444,4
4203,kra32,0.25,0.55444444,4
4204,nug30,0.25,0.55444444,4
4205,nug12,0.25,0.55444444,4
4206,rec05,0.25,0.55444444,4
4207,rec13,0.25,0.55444444,4
4208,rec19,0.25,0.55444444,4
4209,rec31,0.25,0.55444444,4
4210,N-t1d100,0.25,0.55444444,5
4211,N-t1d150,0.25,0.55444444,5
4212,N-t1d200,0.25,0.55444444,5
4213,N-t1d500,0.25,0.55444444,5
4214,N-t2d150,0.25,0.55444444,5
4215,N-t2d200,0.25,0.55444444,5
4216,N-p50-01,0.25,0.55444444,5
4217,N-p50-02,0.25,0.55444444,5
4218,N-be75eec-150,0.25,0.55444444,5
4219,N-be75np-150,0.25,0.55444444,5
4220,N-be75eec-250,0.25,0.55444444,5
4221,N-be75np-250,0.25,0.55444444,5
4222,N-atp111,0.25,0.55444444,5
4223,N-atp134,0.25,0.55444444,5
4224,tho30,0.25,0.55444444,5
4225,kra32,0.25,0.55444444,5
4226,nug30,0.25,0.55444444,5
4227,nug12,0.25,0.55444444,5
4228,rec05,0.25,0.55444444,5
4229,rec13,0.25,0.55444444,5
4230,rec19,0.25,0.55444444,5
4231,rec31,0.25,0.55444444,5
4232,N-t1d100,0.25,0.55444444,6
4233,N-t1d150,0.25,0.55444444,6
4234,N-t1d200,0.25,0.55444444,6
4235,N-t1d500,0.25,0.55444444,6
4236,N-t2d150,0.25,0.55444444,6
4237,N-t2d200,0.25,0.55444444,6
4238,N-p50-01,0.25,0.55444444,6
4239,N-p50-02,0.25,0.55444444,6
4240,N-be75eec-150,0.25,0.55444444,6
4241,N-be75np-150,0.25,0.55444444,6
4242,N-be75eec-250,0.25,0.55444444,6
4243,N-be75np-250,0.25,0.55444444,6
4244,N-atp111,0.25,0.55444444,6
4245,N-atp134,0.25,0.55444444,6
4246,tho30,0.25,0.55444444,6
4247,kra32,0.25,0.55444444,6
4248,nug30,0.25,0.55444444,6
4249,nug12,0.25,0.55444444,6
4250,rec05,0.25,0.55444444,6
4251,rec13,0.25,0.55444444,6
4252,rec19,0.25,0.55444444,6
4253,rec31,0.25,0.55444444,6
4254,N-t1d100,0.25,0.55444444,7
4255,N-t1d150,0.25,0.55444444,7
4256,N-t1d200,0.25,0.55444444,7
4257,N-t1d500,0.25,0.55444444,7
4258,N-t2d150,0.25,0.55444444,7
4259,N-t2d200,0.25,0.55444444,7
4260,N-p50-01,0.25,0.55444444,7
4261,N-p50-02,0.25,0.55444444,7
4262,N-be75eec-150,0.25,0.55444444,7
4263,N-be75np-150,0.25,0.55444444,7
4264,N-be75eec-250,0.25,0.55444444,7
4265,N-be75np-250,0.25,0.55444444,7
4266,N-atp111,0.25,0.55444444,7
4267,N-atp134,0.25,0.55444444,7
4268,tho30,0.25,0.55444444,7
4269,kra32,0.25,0.55444444,7
4270,nug30,0.25,0.55444444,7
4271,nug12,0.25,0.55444444,7
4272,rec05,0.25,0.55444444,7
4273,rec13,0.25,0.55444444,7
4274,rec19,0.25,0.55444444,7
4275,rec31,0.25,0.55444444,7
4276,N-t1d100,0.25,0.55444444,8
4277,N-t1d150,0.25,0.55444444,8
4278,N-t1d200,0.25,0.55444444,8
4279,N-t1d500,0.25,0.55444444,8
4280,N-t2d150,0.25,0.55444444,8
4281,N-t2d200,0.25,0.55444444,8
4282,N-p50-01,0.25,0.55444444,8
4283,N-p50-02,0.25,0.55444444,8
4284,N-be75eec-150,0.25,0.55444444,8
4285,N-be75np-150,0.25,0.55444444,8
4286,N-be75eec-250,0.25,0.55444444,8
4287,N-be75np-250,0.25,0.55444444,8
4288,N-atp111,0.25,0.55444444,8
4289,N-atp134,0.25,0.55444444,8
4290,tho30,0.25,0.55444444,8
4291,kra32,0.25,0.55444444,8
4292,nug30,0.25,0.55444444,8
4293,nug12,0.25,0.55444444,8
4294,rec05,0.25,0.55444444,8
4295,rec13,0.25,0.55444444,8
4296,rec19,0.25,0.55444444,8
4297,rec31,0.25,0.55444444,8
4298,N-t1d100,0.25,0.55444444,9
4299,N-t1d150,0.25,0.55444444,9
4300,N-t1d200,0.25,0.55444444,9
4301,N-t1d500,0.25,0.55444444,9
4302,N-t2d150,0.25,0.55444444,9
4303,N-t2d200,0.25,0.55444444,9
4304,N-p50-01,0.25,0.55444444,9
4305,N-p50-02,0.25,0.55444444,9
4306,N-be75eec-150,0.25,0.55444444,9
4307,N-be75np-150,0.25,0.55444444,9
4308,N-be75eec-250,0.25,0.55444444,9
4309,N-be75np-250,0.25,0.55444444,9
4310,N-atp111,0.25,0.55444444,9
4311,N-atp134,0.25,0.55444444,9
4312,tho30,0.25,0.55444444,9
4313,kra32,0.25,0.55444444,9
4314,nug30,0.25,0.55444444,9
4315,nug12,0.25,0.55444444,9
4316,rec05,0.25,0.55444444,9
4317,rec13,0.25,0.55444444,9
4318,rec19,0.25,0.55444444,9
4319,rec31,0.25,0.55444444,9
4320,N-t1d100,0.25,0.5,0
4321,N-t1d150,0.25,0.5,0
4322,N-t1d200,0.25,0.5,0
4323,N-t1d500,0.25,0.5,0
4324,N-t2d150,0.25,0.5,0
4325,N-t2d200,0.25,0.5,0
4326,N-p50-01,0.25,0.5,0
4327,N-p50-02,0.25,0.5,0
4328,N-be75eec-150,0.25,0.5,0
4329,N-be75np-150,0.25,0.5,0
4330,N-be75eec-250,0.25,0.5,0
4331,N-be75np-250,0.25,0.5,0
4332,N-atp111,0.25,0.5,0
4333,N-atp134,0.25,0.5,0
4334,tho30,0.25,0.5,0
4335,kra32,0.25,0.5,0
4336,nug30,0.25,0.5,0
4337,nug12,0.25,0.5,0
4338,rec05,0.25,0.5,0
4339,rec13,0.25,0.5,0
4340,rec19,0.25,0.5,0
4341,rec31,0.25,0.5,0
4342,N-t1d100,0.25,0.5,1
4343,N-t1d150,0.25,0.5,1
4344,N-t1d200,0.25,0.5,1
4345,N-t1d500,0.25,0.5,1
4346,N-t2d150,0.25,0.5,1
4347,N-t2d200,0.25,0.5,1
4348,N-p50-01,0.25,0.5,1
4349,N-p50-02,0.25,0.5,1
4350,N-be75eec-150,0.25,0.5,1
4351,N-be75np-150,0.25,0.5,1
4352,N-be75eec-250,0.25,0.5,1
4353,N-be75np-250,0.25,0.5,1
4354,N-atp111,0.25,0.5,1
4355,N-atp134,0.25,0.5,1
4356,tho30,0.25,0.5,1
4357,kra32,0.25,0.5,1
4358,nug30,0.25,0.5,1
4359,nug12,0.25,0.5,1
4360,rec05,0.25,0.5,1
4361,rec13,0.25,0.5,1
4362,rec19,0.25,0.5,1
4363,rec31,0.25,0.5,1
4364,N-t1d100,0.25,0.5,2
4365,N-t1d150,0.25,0.5,2
4366,N-t1d200,0.25,0.5,2
4367,N-t1d500,0.25,0.5,2
4368,N-t2d150,0.25,0.5,2
4369,N-t2d200,0.25,0.5,2
4370,N-p50-01,0.25,0.5,2
4371,N-p50-02,0.25,0.5,2
4372,N-be75eec-150,0.25,0.5,2
4373,N-be75np-150,0.25,0.5,2
4374,N-be75eec-250,0.25,0.5,2
4375,N-be75np-250,0.25,0.5,2
4376,N-atp111,0.25,0.5,2
4377,N-atp134,0.25,0.5,2
4378,tho30,0.25,0.5,2
4379,kra32,0.25,0.5,2
4380,nug30,0.25,0.5,2
4381,nug12,0.25,0.5,2
4382,rec05,0.25,0.5,2
4383,rec13,0.25,0.5,2
4384,rec19,0.25,0.5,2
4385,rec31,0.25,0.5,2
4386,N-t1d100,0.25,0.5,3
4387,N-t1d150,0.25,0.5,3
4388,N-t1d200,0.25,0.5,3
4389,N-t1d500,0.25,0.5,3
4390,N-t2d150,0.25,0.5,3
4391,N-t2d200,0.25,0.5,3
4392,N-p50-01,0.25,0.5,3
4393,N-p50-02,0.25,0.5,3
4394,N-be75eec-150,0.25,0.5,3
4395,N-be75np-150,0.25,0.5,3
4396,N-be75eec-250,0.25,0.5,3
4397,N-be75np-250,0.25,0.5,3
4398,N-atp111,0.25,0.5,3
4399,N-atp134,0.25,0.5,3
4400,tho30,0.25,0.5,3
4401,kra32,0.25,0.5,3
4402,nug30,0.25,0.5,3
4403,nug12,0.25,0.5,3
4404,rec05,0.25,0.5,3
4405,rec13,0.25,0.5,3
4406,rec19,0.25,0.5,3
4407,rec31,0.25,0.5,3
4408,N-t1d100,0.25,0.5,4
4409,N-t1d150,0.25,0.5,4
4410,N-t1d200,0.25,0.5,4
4411,N-t1d500,0.25,0.5,4
4412,N-t2d150,0.25,0.5,4
4413,N-t2d200,0.25,0.5,4
4414,N-p50-01,0.25,0.5,4
4415,N-p50-02,0.25,0.5,4
4416,N-be75eec-150,0.25,0.5,4
4417,N-be75np-150,0.25,0.5,4
4418,N-be75eec-250,0.25,0.5,4
4419,N-be75np-250,0.25,0.5,4
4420,N-atp111,0.25,0.5,4
4421,N-atp134,0.25,0.5,4
4422,tho30,0.25,0.5,4
4423,kra32,0.25,0.5,4
4424,nug30,0.25,0.5,4
4425,nug12,0.25,0.5,4
4426,rec05,0.25,0.5,4
4427,rec13,0.25,0.5,4
4428,rec19,0.25,0.5,4
4429,rec31,0.25,0.5,4
4430,N-t1d100,0.25,0.5,5
4431,N-t1d150,0.25,0.5,5
4432,N-t1d200,0.25,0.5,5
4433,N-t1d500,0.25,0.5,5
4434,N-t2d150,0.25,0.5,5
4435,N-t2d200,0.25,0.5,5
4436,N-p50-01,0.25,0.5,5
4437,N-p50-02,0.25,0.5,5
4438,N-be75eec-150,0.25,0.5,5
4439,N-be75np-150,0.25,0.5,5
4440,N-be75eec-250,0.25,0.5,5
4441,N-be75np-250,0.25,0.5,5
4442,N-atp111,0.25,0.5,5
4443,N-atp134,0.25,0.5,5
4444,tho30,0.25,0.5,5
4445,kra32,0.25,0.5,5
4446,nug30,0.25,0.5,5
4447,nug12,0.25,0.5,5
4448,rec05,0.25,0.5,5
4449,rec13,0.25,0.5,5
4450,rec19,0.25,0.5,5
4451,rec31,0.25,0.5,5
4452,N-t1d100,0.25,0.5,6
4453,N-t1d150,0.25,0.5,6
4454,N-t1d200,0.25,0.5,6
4455,N-t1d500,0.25,0.5,6
4456,N-t2d150,0.25,0.5,6
4457,N-t2d200,0.25,0.5,6
4458,N-p50-01,0.25,0.5,6
4459,N-p50-02,0.25,0.5,6
4460,N-be75eec-150,0.25,0.5,6
4461,N-be75np-150,0.25,0.5,6
4462,N-be75eec-250,0.25,0.5,6
4463,N-be75np-250,0.25,0.5,6
4464,N-atp111,0.25,0.5,6
4465,N-atp134,0.25,0.5,6
4466,tho30,0.25,0.5,6
4467,kra32,0.25,0.5,6
4468,nug30,0.25,0.5,6
4469,nug12,0.25,0.5,6
4470,rec05,0.25,0.5,6
4471,rec13,0.25,0.5,6
4472,rec19,0.25,0.5,6
4473,rec31,0.25,0.5,6
4474,N-t1d100,0.25,0.5,7
4475,N-t1d150,0.25,0.5,7
4476,N-t1d200,0.25,0.5,7
4477,N-t1d500,0.25,0.5,7
4478,N-t2d150,0.25,0.5,7
4479,N-t2d200,0.25,0.5,7
4480,N-p50-01,0.25,0.5,7
4481,N-p50-02,0.25,0.5,7
4482,N-be75eec-150,0.25,0.5,7
4483,N-be75np-150,0.25,0.5,7
4484,N-be75eec-250,0.25,0.5,7
4485,N-be75np-250,0.25,0.5,7
4486,N-atp111,0.25,0.5,7
4487,N-atp134,0.25,0.5,7
4488,tho30,0.25,0.5,7
4489,kra32,0.25,0.5,7
4490,nug30,0.25,0.5,7
4491,nug12,0.25,0.5,7
4492,rec05,0.25,0.5,7
4493,rec13,0.25,0.5,7
4494,rec19,0.25,0.5,7
4495,rec31,0.25,0.5,7
4496,N-t1d100,0.25,0.5,8
4497,N-t1d150,0.25,0.5,8
4498,N-t1d200,0.25,0.5,8
4499,N-t1d500,0.25,0.5,8
4500,N-t2d150,0.25,0.5,8
4501,N-t2d200,0.25,0.5,8
4502,N-p50-01,0.25,0.5,8
4503,N-p50-02,0.25,0.5,8
4504,N-be75eec-150,0.25,0.5,8
4505,N-be75np-150,0.25,0.5,8
4506,N-be75eec-250,0.25,0.5,8
4507,N-be75np-250,0.25,0.5,8
4508,N-atp111,0.25,0.5,8
4509,N-atp134,0.25,0.5,8
4510,tho30,0.25,0.5,8
4511,kra32,0.25,0.5,8
4512,nug30,0.25,0.5,8
4513,nug12,0.25,0.5,8
4514,rec05,0.25,0.5,8
4515,rec13,0.25,0.5,8
4516,rec19,0.25,0.5,8
4517,rec31,0.25,0.5,8
4518,N-t1d100,0.25,0.5,9
4519,N-t1d150,0.25,0.5,9
4520,N-t1d200,0.25,0.5,9
4521,N-t1d500,0.25,0.5,9
4522,N-t2d150,0.25,0.5,9
4523,N-t2d200,0.25,0.5,9
4524,N-p50-01,0.25,0.5,9
4525,N-p50-02,0.25,0.5,9
4526,N-be75eec-150,0.25,0.5,9
